Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Yearly_Customer,Monthly_Customer,Daily_Customer,Response
1952,0.7521397093207243,3,78288.94181809164,0,0,50,983,26,571,151,31,136,3,3,6,8,4,0,0,0,1,0,0,3,11,2012.0,9.504279418641449,23.50427941864145,1
1987,1.0,0,91342.8758656238,0,0,82,274,54,814,18,51,49,0,4,4,6,2,0,0,1,1,0,0,3,11,2012.8275722849407,4.551849435534015,24.413584274109976,1
1953,1.5202858613109165,2,36934.69329255096,0,1,45,124,2,21,5,0,44,3,3,2,2,8,0,0,0,0,0,0,3,11,2012.0,8.760142930655459,7.678999485411793,1
1971,0.0,1,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,2013.0,1.0,1.0,1
1983,0.19571629701888493,1,34816.0723336585,1,0,3,15,0,15,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,2013.0,5.825702217886691,26.085674059622303,1
1970,0.0,0,27212.602656942006,1,0,3,3,16,25,19,0,37,1,1,0,2,9,0,0,0,0,0,0,3,11,2012.0,10.955859845258269,11.088280309483462,1
1957,2.432136686465746,1,63437.9343443954,0,0,27,853,46,175,13,20,40,2,8,6,5,6,0,0,0,0,0,0,3,11,2012.8642733729314,6.110769821808287,21.6177769240547,1
1965,0.0,0,93937.09969535244,0,0,27,1254,57,745,106,96,76,0,5,7,10,2,0,1,1,1,0,0,3,11,2013.7523574152315,2.2476425847684216,10.018859321852627,1
1972,0.0,0,21363.370283644123,1,0,0,11,2,17,6,0,10,2,2,0,2,7,0,0,0,0,0,0,3,11,2013.0380024664707,4.0,19.54397040235228,1
1962,0.43804789249733744,2,87116.37040329672,0,0,28,208,63,598,39,24,43,1,3,10,5,1,0,0,0,0,0,0,3,11,2013.5619521075027,5.876095784994675,8.876095784994675,1
1947,0.03537192077179596,2,78576.7818225698,0,0,13,561,77,630,200,171,94,1,4,6,4,1,0,0,0,0,0,0,3,11,2013.9292561584564,2.2122315246307758,18.610908871510244,1
1961,1.0,1,43902.0931067931,1,1,14,132,4,65,4,2,19,5,4,1,4,7,0,0,0,0,0,0,3,11,2013.0,1.541479611661439,14.921530096802586,1
1961,0.3802569389085557,0,81878.24827280965,0,0,42,984,32,242,34,134,31,1,4,5,10,5,0,0,0,0,0,0,3,11,2012.0,8.380256938908555,21.90128469454278,1
1962,0.7115246869699265,3,57206.08518166654,0,0,31,506,95,527,48,28,144,4,7,5,7,6,0,0,0,0,0,0,3,11,2012.644237656515,6.423049373939853,19.423049373939854,1
1943,2.0,3,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,2013.0,2.0,1.0,1
1963,2.0,2,57208.76704361582,0,1,68,695,6,205,40,28,87,6,8,3,6,6,0,0,0,0,0,0,3,11,2012.0,10.026718647803094,22.513359323901547,1
1971,0.23930394267177513,0,22605.101531184428,0,0,24,6,10,20,18,6,41,1,1,1,2,9,0,0,0,0,0,0,3,11,2013.0,3.4786078853435503,18.9572157706871,1
1972,1.2165362439399627,2,25592.047158142363,1,0,38,24,3,20,7,6,12,2,2,0,2,8,0,0,0,0,0,0,3,11,2012.39173187803,7.433072487879926,19.175195634090056,1
1961,2.0,0,84950.03987863738,0,0,9,1193,22,353,50,14,15,1,2,4,9,3,0,0,0,0,0,0,3,11,2013.0,5.0,8.38599365604779,1
1981,1.3200448730197578,0,94700.17093994713,0,0,6,1290,36,544,100,51,28,0,4,4,6,1,0,0,1,1,0,0,3,11,2013.33997756349,7.280179492079031,10.019932690470363,1
1966,1.713415718683888,0,69834.65825026746,0,0,36,429,22,509,28,42,5,2,4,5,5,3,0,0,0,0,0,0,3,11,2013.0,9.140247156051664,24.274404342890545,1
1963,0.6495484319324492,0,87862.58632890247,0,1,51,1317,32,291,82,49,34,1,6,10,5,5,0,0,0,1,0,0,3,11,2013.2165161439775,4.566967712045034,21.35045156806755,1
1972,0.7189747561831639,0,38725.31790303894,1,0,14,93,12,41,3,13,20,3,4,0,3,8,0,0,0,0,0,0,3,11,2012.3594873780917,7.281025243816837,24.562050487633673,1
1977,1.6244890171638884,0,89602.2612416224,0,0,38,650,39,754,161,136,30,1,7,5,11,2,0,0,0,0,0,0,3,11,2012.687755491418,4.185711560073609,21.877554914180557,1
1991,0.6412250148482044,0,95413.57949732733,0,0,20,935,26,748,203,24,22,1,6,3,6,2,0,0,1,0,0,0,3,11,2012.3206125074241,11.358774985151795,4.923675044544613,1
1947,0.0,1,70320.41983743005,0,0,6,302,23,746,82,27,188,1,5,5,12,3,0,0,0,0,0,0,3,11,2013.0,1.0511908149956821,15.76110953002015,1
1972,0.730060408633628,2,57063.35898934095,0,0,40,441,91,425,25,10,83,3,7,5,7,6,0,0,0,0,0,0,3,11,2012.6349697956832,6.095090612950441,12.889577139564604,1
1969,1.9446761926220006,1,53373.61273334835,0,1,32,859,9,103,12,9,32,6,4,1,8,8,0,0,0,0,0,0,3,11,2012.055323807378,8.0,16.82985711066999,1
1968,0.4977867970338137,2,87644.0036909245,0,0,29,190,38,585,25,75,56,1,4,8,6,4,0,0,0,0,0,0,3,11,2013.0044264059325,6.493360391101441,12.977867970338137,1
1981,2.0,0,38082.350274889744,0,0,54,186,21,70,39,21,11,2,4,2,6,6,0,0,0,0,0,0,3,11,2012.6811844596887,7.6376310806226355,24.898951355018916,1
1955,0.0,1,64720.558063743,0,0,32,841,48,339,75,65,138,2,9,3,7,6,0,0,0,0,0,0,3,11,2012.0,10.270216271267074,11.90532440690061,1
1973,0.0,2,25693.478578182432,1,0,68,5,2,15,5,6,25,1,1,1,2,6,0,0,0,0,0,0,3,11,2012.8436282851274,5.625486859490165,18.967167706656966,1
1967,0.0,2,57131.744887344816,0,0,21,251,119,528,29,10,128,1,6,4,7,6,0,0,0,0,0,0,3,11,2012.8532719774075,5.440184067777639,18.880368135555276,1
1962,0.46079984101350224,1,78535.86398728107,0,0,22,867,69,344,124,49,97,1,8,4,4,3,0,0,0,0,0,0,3,11,2012.5392001589864,11.460799841013502,22.539200158986496,1
1973,1.1251210155621238,1,37955.70704401328,1,0,51,118,4,66,3,1,115,4,4,2,2,7,1,0,0,0,0,0,3,11,2012.0,9.562560507781061,9.750726093372743,1
1983,0.1602723850950879,1,34800.12257329279,1,0,3,15,0,15,0,0,7,1,1,1,2,6,0,0,0,0,0,0,3,11,2013.0,6.038365689429472,26.794552298098242,1
1962,0.46780579866602845,1,87115.94082002544,0,0,49,376,82,724,69,43,38,1,3,9,6,1,0,0,0,0,0,0,3,11,2013.532194201334,5.935611597332057,8.935611597332057,1
1980,2.0,0,38447.1316498148,1,0,27,156,2,102,13,0,26,4,5,1,4,7,0,0,0,0,0,0,3,11,2013.6833252394943,2.425036422275987,25.941614056712464,1
1955,1.607372109950119,2,50336.553104855135,0,1,61,482,3,102,16,19,18,5,6,5,7,6,0,0,0,0,0,0,3,11,2012.0,9.60737210995012,5.177883670149642,1
1955,2.0,0,55201.92287736154,0,1,6,256,13,133,23,18,6,6,4,2,7,5,0,0,0,0,0,0,3,11,2013.0,5.729369295469984,14.678918792234258,1
1975,1.8386478327915357,1,56413.26212564669,0,1,28,481,12,111,21,3,129,4,8,4,5,8,0,0,0,0,0,0,3,11,2013.0,4.5484695562779525,25.45153044372205,1
1953,2.0,0,55519.46083971187,1,1,27,441,0,57,0,2,16,7,7,2,6,7,0,0,0,0,0,0,3,11,2012.6152099279682,9.615209927968253,23.923950360158734,1
1985,2.0,0,68124.88641551891,0,0,44,1243,20,299,20,46,79,1,7,4,4,8,0,0,0,0,0,0,3,11,2012.1237316090107,10.010147127914532,10.0,1
1982,0.26570439352407116,1,34847.56697708583,1,0,4,16,0,15,0,0,9,1,1,1,2,6,0,0,0,0,0,0,3,11,2013.0,5.405773638855573,24.685912129518577,1
1968,0.8394077300627671,0,37093.50341644176,1,0,21,152,5,83,4,10,25,5,3,1,5,6,0,0,0,0,0,0,3,11,2013.4197038650314,3.0,24.197038650313836,1
1952,2.0,2,55470.141931945465,1,1,55,458,0,105,0,6,34,4,10,1,5,8,0,0,0,0,0,0,3,11,2012.0,8.738952267105676,27.391571599341486,1
1962,0.0,0,94648.01416762697,0,0,54,1032,25,813,180,40,137,0,5,6,5,2,0,0,1,0,0,0,3,11,2012.769419940937,5.075220531565746,3.7694199409371394,1
1975,0.253422338533543,2,80135.77395636974,0,0,34,1209,37,373,90,10,69,1,5,3,7,6,0,0,1,0,0,0,3,11,2013.0,3.986310645865828,17.719198953198113,1
1979,0.0,0,72085.92139561678,0,0,55,986,35,536,133,52,34,1,3,6,6,2,0,0,0,1,0,0,3,11,2013.965474184373,5.86189673749202,23.13810326250798,1
1977,0.0,2,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,2012.0,8.0,17.0,1
1959,2.5751077862196183,3,49045.768323657336,0,0,74,542,34,224,124,77,86,2,8,8,7,6,0,0,0,0,0,0,3,11,2012.4248922137804,5.450646717317711,10.776832365733513,1
1971,0.8893586051127237,1,83134.62507355669,0,0,73,955,137,811,126,40,200,1,5,6,9,2,0,0,1,0,0,0,3,11,2013.0,2.1106413948872764,9.225510235789066,1
1977,1.2541059233194691,2,92246.3467428488,0,0,36,858,147,832,86,127,20,0,5,9,6,2,0,0,1,1,0,0,3,11,2012.2541059233195,10.221258536763717,9.20483484348584,1
1958,0.02275516779019493,0,68279.23647449625,0,0,31,998,110,415,41,48,41,1,2,8,12,5,0,0,0,0,0,0,3,11,2012.0,8.034132751685293,7.034132751685292,1
1981,0.883953539361674,0,75782.57023011064,0,0,15,749,35,565,76,23,76,0,3,6,10,1,0,0,0,0,0,0,3,11,2012.8839535393618,7.348139381914978,4.928371685106608,1
1974,0.0,2,36740.20965048003,1,0,16,117,6,83,12,9,14,4,5,1,3,8,0,0,0,0,0,0,3,11,2012.763928802425,8.326249191512463,14.326249191512463,1
1959,0.9726725180072601,2,77529.56461869746,0,1,31,942,44,398,1,86,60,1,7,6,6,4,0,0,0,1,0,0,3,11,2012.9726725180074,8.0,27.83603510804356,1
1975,0.0,0,75811.81013107896,0,0,37,1008,109,730,130,104,48,0,5,7,8,4,0,0,0,0,0,0,3,11,2012.0,10.19984649880362,11.400460503589137,1
1974,2.0,3,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,2012.0,9.0,18.0,1
1982,2.545708469501373,2,36030.518534314346,1,0,12,57,3,73,14,2,20,3,3,1,3,8,0,0,0,0,0,0,3,11,2013.0,6.227145765249313,15.545708469501374,1
1982,0.30488876357148653,1,22564.038203299293,1,0,34,12,9,19,12,8,33,2,2,1,2,6,0,0,0,0,0,0,3,11,2012.3048887635714,8.475556182142567,22.0,1
1979,0.9952802249534126,2,78787.96164948975,0,0,12,666,50,848,21,83,83,1,4,6,4,1,0,0,0,0,0,0,3,11,2012.0094395500932,7.971681349720476,8.051917525512462,1
1959,0.0,2,80343.82622429769,0,0,33,890,51,386,167,18,55,1,5,6,5,3,0,0,0,1,0,0,3,11,2013.461156536918,3.1553738523279926,20.922313073836005,1
1958,2.18678203919613,2,66216.70087938484,0,0,81,910,10,201,2,0,42,1,9,3,6,5,0,0,0,0,0,0,3,11,2013.0,4.37356407839226,7.669550979903249,1
1968,1.0,1,43835.46761245111,0,1,12,276,10,53,4,3,92,3,6,2,4,6,0,0,0,0,0,0,3,11,2013.0,8.57731049976579,18.054995944782746,1
1953,1.9541299697121266,2,36954.867043591614,0,1,43,102,2,16,2,0,32,3,3,2,2,8,0,0,0,0,0,0,3,11,2012.0,8.977064984856064,6.160545106007557,1
1981,0.0,2,83637.98939278597,0,0,49,995,100,674,122,76,71,0,4,7,8,1,1,0,1,1,0,0,3,11,2013.602557120549,7.589771517803977,13.423014084941052,1
1961,0.0,1,78616.97875463351,0,0,13,663,122,648,181,126,154,1,4,6,5,1,0,0,1,0,0,0,3,11,2013.1868007689234,4.439597693229592,14.934003844617347,1
1961,0.0,0,36959.61866283502,0,1,42,216,5,84,10,6,65,5,5,1,5,7,0,0,0,0,0,0,3,11,2012.4641682661895,5.679158669052935,16.24917786332589,1
1961,1.892912576680365,3,85695.30393174842,0,0,83,745,72,390,112,3,14,1,3,5,9,1,0,0,0,0,0,0,3,11,2013.0535437116598,4.892912576680365,3.9637868098767157,1
1978,2.0,0,95029.94263316221,0,0,46,764,22,497,144,10,77,1,5,3,4,3,0,0,1,0,0,0,3,11,2012.5333645408127,9.533364540812773,5.266916326502177,1
1949,1.9539474748111612,0,26529.973656549097,0,0,33,19,1,27,3,3,2,2,2,0,3,8,0,0,0,0,0,0,3,11,2012.9769737374056,4.115131312972097,8.230262625944194,1
1969,2.0,0,48259.616143060855,0,0,65,382,82,227,57,44,41,3,6,2,12,5,0,0,0,0,0,0,3,11,2012.0,10.897832588224711,9.919506705977597,1
1966,0.625884079174601,2,83831.5035363167,0,0,78,881,131,332,154,138,53,0,5,7,5,1,0,0,0,1,0,0,3,11,2012.6870579604126,10.6258840791746,10.503536316698405,1
1981,0.0,1,83382.13816465424,0,0,24,959,51,798,65,61,105,1,4,7,10,1,0,0,1,0,0,0,3,11,2013.2923060744101,7.061540888384922,18.76923481397487,1
1970,2.5320721115690272,1,87250.25243705358,0,0,44,609,65,605,56,108,68,1,7,2,7,2,0,0,0,0,0,0,3,11,2012.467927888431,7.596216334707082,13.641442231380546,1
1968,0.42069140991368514,2,81887.43390895822,0,0,45,229,68,569,74,92,76,1,3,4,8,1,0,0,0,0,0,0,3,11,2013.0,7.524148459482111,18.744788981898928,1
1979,0.5624316345082265,0,75798.0032815436,0,0,24,852,60,643,98,53,67,0,3,6,10,2,0,0,0,0,0,0,3,11,2012.5624316345081,8.31270509647532,7.500546923934188,1
1968,0.8710851631213918,0,37094.3903845674,1,0,20,149,5,81,4,10,25,5,3,1,5,6,0,0,0,0,0,0,3,11,2013.4355425815606,3.0,24.35542581560696,1
1981,0.05474896783780048,0,91020.21534430869,0,0,32,841,109,121,170,130,108,1,6,8,8,2,0,0,1,1,0,0,3,11,2013.054748967838,2.109497935675601,22.383242774864605,1
1978,0.6614994173232671,0,42107.08004661414,0,0,25,73,33,118,30,29,24,3,2,1,6,5,0,0,0,0,0,0,3,11,2013.0,4.346251456691832,22.046505244090596,1
1980,0.0,2,36785.19155262595,0,0,15,16,1,15,6,11,11,1,2,1,2,8,0,0,0,0,0,0,3,11,2013.5342719304506,3.534271930450608,5.808447374055474,1
1965,0.33841789683033996,0,82206.8982011933,0,0,40,1012,47,210,32,138,43,1,3,5,10,4,0,0,0,0,0,0,3,11,2012.3384178968304,7.32316420633932,14.58531365071456,1
1988,1.0,0,91277.28636716264,0,0,86,231,44,815,11,42,52,0,4,3,6,2,0,0,1,1,0,0,3,11,2012.8937574498864,3.956182951022976,25.40636174829504,1
1978,0.18287533503636932,2,42049.29493966202,1,0,58,220,14,101,3,15,49,5,6,1,5,7,0,0,0,0,0,0,3,11,2012.1828753350364,7.268498659854522,14.07399463941809,1
1966,2.0,6,48543.395598811556,0,0,13,346,4,83,37,12,42,4,7,2,5,7,0,0,0,0,0,0,3,11,2012.2158829434331,8.272936452534069,14.329989961634896,1
1962,1.5350242951546127,1,60853.68721085907,0,0,82,827,60,358,69,56,155,2,8,8,5,5,0,0,0,0,0,0,3,11,2012.2324878524228,7.907609328195758,12.394927114536163,1
1949,0.8887553088144388,1,77658.47623650216,0,0,75,1179,98,729,7,42,145,1,4,2,5,2,0,1,0,0,0,0,3,11,2012.8887553088146,3.556223455927806,11.334936294226734,1
1959,0.14626618721328488,1,42530.56511504616,1,0,16,182,3,58,0,2,6,4,4,1,5,7,0,0,0,0,0,0,3,11,2012.1462661872133,9.12240287672029,24.904546758028022,1
1974,0.7065206088027102,1,35183.282629041554,1,0,27,38,4,50,14,12,67,2,2,1,2,7,0,0,0,0,0,0,3,11,2012.7065206088027,3.934793911972898,10.88043817359187,1
1962,0.5450488918815088,0,94597.93169006349,0,0,45,1158,23,697,145,38,130,0,4,6,4,1,0,0,1,1,0,0,3,11,2013.0,4.907671121585281,5.3626222297037724,1
1964,2.0,0,55475.35214436976,0,1,8,437,28,100,4,24,52,6,6,3,7,6,0,0,0,0,0,0,3,11,2012.5294035502038,10.470596449796284,23.411789349388854,1
1971,0.0,2,82499.9375823068,0,0,65,615,99,687,121,52,168,1,4,7,8,1,0,0,0,0,0,0,3,11,2013.3435006584543,6.984749012318493,10.28249670772831,1
1985,0.8734270776492303,0,21820.53663238704,1,0,13,77,10,41,1,3,59,3,4,1,2,9,0,0,0,0,0,0,3,11,2012.1265729223508,11.493708310596922,27.860843698843073,1
1971,0.4386951389419006,1,34853.56579030842,1,0,8,121,18,39,5,2,16,3,3,1,3,7,0,0,0,0,0,0,3,11,2013.0,1.0,4.9482562504771055,1
1960,0.0,1,64242.895198720216,0,0,1,516,157,750,25,5,40,1,4,5,4,3,0,0,0,0,0,0,3,11,2013.0,1.704315346814586,10.597534087534523,1
1964,0.0,2,60575.220020481625,0,1,2,520,1,246,31,15,65,4,2,2,7,7,0,0,0,0,0,0,3,11,2013.8880206708566,1.503906981144898,1.335937987429932,1
1976,0.0,2,101665.17541934055,0,0,14,217,134,533,33,144,125,1,6,9,12,2,0,0,1,0,0,0,3,11,2013.0,4.0,8.160000419194734,1
1980,0.7953732297152578,1,42008.43238739199,0,0,42,196,42,171,36,32,44,4,6,1,7,6,0,0,0,0,0,0,3,11,2012.3976866148575,5.216193695996598,14.216193695996598,1
1954,1.0,3,78468.66068523057,0,0,35,929,31,582,189,36,127,2,3,6,8,3,0,0,0,0,0,0,3,11,2012.0,10.548166910928527,23.45183308907147,1
1981,1.699949498293889,2,15008.774932112567,1,0,26,7,2,8,5,3,14,2,1,0,2,8,0,0,0,0,0,0,3,11,2012.0,9.433350167235371,13.966548829352408,1
1988,0.849260037123019,0,91155.87082397216,0,0,84,261,40,710,26,44,64,0,4,3,7,3,0,0,1,1,0,0,3,11,2013.0,2.849260037123019,26.246300185615095,1
1955,0.8853491468002208,0,82341.57918431608,0,0,54,983,49,412,163,124,171,1,3,9,12,1,0,0,0,0,0,0,3,11,2012.0,10.656047440400663,19.11465085319978,1
1982,1.1519304696688277,1,15026.299236724957,1,0,58,5,2,13,4,15,25,2,1,1,2,7,0,0,0,0,0,0,3,11,2012.0,9.151930469668828,22.552509889095262,1
1951,2.0,0,71645.28545552374,0,0,1,340,89,472,165,54,71,1,6,4,5,3,0,0,0,0,0,0,3,11,2013.47454546579,7.203636273679405,17.0,1
1978,0.3460511099179896,0,75808.38954672393,0,0,30,921,77,695,113,73,61,0,4,7,9,2,0,0,0,0,0,0,3,11,2012.3460511099179,8.96184667024603,9.231591120656084,1
1975,0.0,0,72105.45396636447,0,0,57,911,32,514,125,67,55,1,4,6,6,2,0,0,0,0,0,0,3,11,2013.8173427483127,6.1826572516873375,22.26937099325065,1
1964,1.6675785825299827,1,63320.22639715571,0,0,40,789,49,174,44,12,41,2,7,3,5,5,0,0,0,0,0,0,3,11,2012.0,10.166210708735008,13.67305007770988,1
1972,1.8996589127737704,0,86898.24018684999,0,0,94,917,105,836,131,104,39,1,5,6,10,2,0,0,0,0,0,0,3,11,2012.0501705436131,8.89965891277377,12.752558154196722,1
1986,0.0,0,95333.01577402634,0,0,34,828,28,872,234,30,49,0,6,3,6,2,0,0,1,0,0,0,3,11,2012.1711652628592,10.459512634268162,3.171165262859093,1
1955,0.0,0,69251.64963581154,0,0,28,782,42,495,97,68,141,1,3,4,5,6,0,0,0,0,0,0,3,11,2012.0,9.194308407448803,20.736995351582777,1
1967,1.5772247407423963,1,92161.65807303833,0,0,60,1104,35,855,56,26,32,0,7,5,11,3,0,0,1,0,0,0,3,11,2013.0,7.113876296288018,7.76440414812166,1
1957,0.054213525844160504,0,78503.33708206753,0,0,13,906,71,190,56,37,97,1,10,3,4,3,0,0,0,0,0,0,3,11,2012.9457864741557,11.05421352584416,22.945786474155838,1
1964,0.0,2,73776.13867050307,0,0,48,769,96,395,90,22,175,1,7,5,6,5,0,0,0,0,0,0,3,11,2012.2315631853182,8.694689555955037,7.252206003595326,1
1980,0.0,2,36784.82532126278,0,0,15,17,1,15,6,10,11,1,2,1,2,8,0,0,0,0,0,0,3,11,2013.5749643041354,3.5749643041354435,6.1746787372189935,1
1977,0.5591592737685476,1,65183.258561481096,0,0,17,1022,17,131,0,6,36,1,9,4,11,6,0,0,0,0,0,0,3,11,2013.4408407262315,3.2366370950741903,10.924623994272988,1
1949,0.9611705078627172,0,49930.48283825735,0,1,4,511,7,215,30,47,41,4,9,4,6,7,0,0,0,0,0,0,3,11,2012.0776589842746,8.84468203145087,7.8154193348829395,1
1983,0.0,3,81940.7679207071,0,0,68,253,88,582,45,69,95,1,3,3,6,1,0,0,0,0,0,0,3,11,2013.1268555411039,4.61943337668875,27.61943337668875,1
1984,0.0,2,83566.71178270655,0,0,39,1031,78,765,98,44,88,0,4,7,9,1,1,0,1,1,0,0,3,11,2013.8274076255314,6.690369497874512,15.44666862978235,1
1966,2.0,0,48303.82706481646,0,0,71,393,83,244,72,49,41,2,6,3,12,5,0,0,0,0,0,0,3,11,2012.090151221492,10.188639006570432,8.278790228062604,1
1974,0.0,2,100791.07920356873,0,0,29,409,113,539,34,179,106,1,6,8,11,2,0,1,1,1,0,0,3,11,2013.0,5.3073733125387,5.326843328134675,1
1989,0.307841724766017,2,73636.05219455123,0,0,15,634,131,475,184,13,170,1,3,9,8,2,0,0,0,1,0,0,3,11,2013.153920862383,9.614712238552922,24.613741027573813,1
1974,0.9414352928935759,0,72307.41875290812,0,0,64,933,1,855,52,43,8,1,5,6,8,3,0,0,0,0,0,0,3,11,2013.0,3.2342588284256966,11.468517656851393,1
1965,0.45220623987748154,1,39690.37510940251,1,0,59,97,10,91,3,16,34,4,4,1,4,7,0,0,0,0,0,0,3,11,2012.4522062398776,7.025731361347703,20.71323743926489,1
1975,0.0,1,31729.874595803343,1,0,24,64,6,20,12,5,34,2,3,1,2,8,0,0,0,0,0,0,3,11,2012.5717334138599,10.286933655439352,24.717334138598382,1
1981,0.6147614003663495,0,90948.81009533076,0,0,52,871,84,281,131,105,94,1,6,6,8,2,0,0,1,0,0,0,3,11,2013.0,2.9221421005495243,22.0,1
1974,2.662361941259693,0,81805.70654073816,0,0,20,531,37,226,30,113,37,1,6,2,5,3,0,0,0,1,0,0,3,11,2012.6623619412596,5.701104469922454,3.0258283524418403,1
1967,1.137330734906649,0,86672.38877727003,0,0,58,711,70,853,88,65,38,0,5,5,8,2,0,0,0,0,0,0,3,11,2012.4313346325466,9.86266926509335,15.882011692920079,1
1973,0.0,2,82709.90011479195,0,0,43,615,102,556,120,35,204,1,4,8,7,1,0,0,0,0,0,0,3,11,2013.6961992522756,5.0885977568270055,5.7847970091026735,1
1974,0.0,2,83835.9011050659,0,0,72,866,150,453,174,163,31,0,4,7,6,1,0,0,0,0,0,0,3,11,2013.0,9.529470109143276,8.784216484761208,1
1974,2.0,3,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,2012.0,9.0,18.0,1
1950,0.0,1,70313.88752632069,0,0,11,301,25,694,90,45,159,1,5,5,12,3,0,0,0,0,0,0,3,11,2013.0,1.6275712069984485,13.071334367340574,1
1945,1.9521094837807131,1,71614.08095366416,0,0,4,359,51,530,96,74,94,1,7,3,5,3,0,0,0,0,0,0,3,11,2013.0239452581097,10.832383193232495,17.28734309731572,1
1963,0.3063871285424735,0,55965.5733787576,0,0,9,552,0,58,0,0,43,3,9,1,7,7,0,0,0,0,0,0,3,11,2013.0,2.378742078441131,5.063871285424735,1
1977,0.0,1,83253.18212203724,0,0,19,860,42,761,51,102,110,1,4,8,10,1,0,0,1,0,0,0,3,11,2012.5895483489767,8.11567747653486,20.526129127558097,1
1961,1.5734342327788973,0,75296.83152444658,0,0,16,1102,34,595,55,35,66,1,5,6,5,2,0,0,0,0,0,0,3,11,2013.0,3.1468684655577945,14.042118888356844,1
1966,0.0,0,36837.51231222255,0,0,39,132,4,30,16,7,60,2,3,1,3,8,0,0,0,0,0,0,3,11,2012.3579417267224,6.210291366388208,8.704699279331699,1
1982,0.0,0,64506.34209772615,0,0,18,909,154,518,27,26,102,1,7,3,9,4,1,0,0,0,0,0,3,11,2012.7785081438458,8.221491856154206,15.449557006920564,1
1972,1.1057007031275077,0,87191.13004753906,0,0,56,600,95,708,49,52,47,1,6,6,5,2,0,0,0,0,0,0,3,11,2013.4471496484362,5.5528503515637535,5.235748242181231,1
1980,0.8911845796018258,0,89697.93801155983,0,0,32,629,47,690,153,101,15,1,6,5,11,1,0,0,0,0,0,0,3,11,2013.1088154203983,2.2176308407963483,25.326446261194523,1
1960,1.1303512461608973,2,77552.06640655558,0,1,38,948,45,378,14,84,53,1,8,7,7,4,1,0,0,0,0,0,3,11,2013.0,7.217892523034616,27.217892523034614,1
1974,2.0,0,86926.16247662387,0,0,91,901,103,814,115,96,43,1,6,5,9,2,0,0,0,0,0,0,3,11,2012.2089500804348,8.373149758696046,10.119449276088138,1
1969,0.0,1,81058.07558990121,0,0,29,755,134,789,64,38,80,1,6,5,9,5,0,0,1,0,0,0,3,11,2013.419271106329,1.5807288936710886,21.710933405066328,1
1964,2.0,2,60890.682255109714,0,1,88,1000,30,397,59,45,150,3,8,9,4,5,0,0,0,0,0,0,3,11,2012.017098858168,9.931604567327481,11.222285156185688,1
1978,1.4685860356314964,0,39648.92667835168,1,0,44,57,0,64,5,9,23,3,3,1,2,7,0,0,0,0,0,0,3,11,2012.0,10.531413964368504,13.594241893105512,1
1955,0.015023200473134102,1,64093.10980249794,0,1,8,321,57,161,75,50,134,1,6,8,4,5,0,0,0,0,0,0,3,11,2013.0,7.962441998817165,6.9774651992902985,1
1962,2.764963710997044,2,87398.07437044517,0,0,19,323,22,498,55,136,79,1,5,3,8,2,0,0,1,0,0,0,3,11,2012.0,8.882481855498522,22.41240927749261,1
1960,2.0,0,55396.10814536487,1,1,31,373,0,46,1,3,10,7,6,2,5,7,0,0,0,0,0,0,3,11,2012.6559453040354,8.967835912106386,24.752437567716303,1
1989,0.029426036900896735,2,73682.1299908929,0,0,8,566,150,500,214,13,179,1,3,9,8,2,0,0,0,1,0,0,3,11,2013.0147130184505,10.867582833945965,27.676313594090136,1
1976,0.0,1,87716.25189360502,0,0,61,1353,117,601,77,111,33,1,6,10,7,4,0,0,1,1,0,0,3,11,2013.0,6.190176225977875,24.975440564944687,1
1948,1.256251456893481,2,48666.86305070574,0,0,61,660,21,205,157,52,37,2,5,9,7,6,0,0,0,0,0,0,3,11,2013.0,2.743748543106519,2.8593713577662974,1
1985,0.9051597487331318,0,87834.38575686586,0,0,49,1086,124,662,128,110,34,1,8,10,10,4,1,0,0,1,0,0,3,11,2013.3017199162443,5.793120335022491,24.58624067004498,1
1967,2.491744612898785,1,65458.98788186881,0,0,39,903,36,211,6,12,69,2,9,3,9,6,0,0,0,0,0,0,3,11,2012.4917446128989,7.524766161303646,15.29361532246962,1
1973,0.3067933147762678,1,83146.84075988866,0,0,34,835,69,765,69,107,143,1,5,8,10,2,0,0,1,0,0,0,3,11,2012.3067933147763,6.8524467965661255,18.318480222684787,1
1983,0.21391271048415494,1,15285.817483432716,1,0,52,5,2,15,3,4,20,2,1,1,2,7,0,0,0,0,0,0,3,11,2012.0,8.213912710484156,29.431306789782862,1
